attendance_device_id,timestamp,log_type,device_id
0025,2026-07-01 18:52:50,OUT,ESSL-HO-1
0230,2026-07-01 18:52:51,OUT,ESSL-NOI-2
0398,2026-07-01 18:53:28,OUT,ESSL-DSE-1
0128,2026-07-01 18:53:33,OUT,ESSL-AMB-2
0359,2026-07-01 18:53:37,OUT,ESSL-DSE-1
0279,2026-07-01 18:53:40,OUT,ESSL-DKB-2
0007,2026-07-01 18:53:57,OUT,ESSL-HO-1
0236,2026-07-01 18:53:59,OUT,ESSL-NOI-2
0069,2026-07-01 18:54:12,OUT,ESSL-CHD-1
0298,2026-07-01 18:54:14,OUT,ESSL-DKB-2
0250,2026-07-01 18:54:18,OUT,ESSL-NOI-2
0071,2026-07-01 18:54:20,OUT,ESSL-CHD-1
0228,2026-07-01 18:54:27,OUT,ESSL-NOI-2
0339,2026-07-01 18:54:52,OUT,ESSL-DSE-1
0305,2026-07-01 18:55:13,OUT,ESSL-DKB-2
0231,2026-07-01 18:55:14,OUT,ESSL-NOI-2
0114,2026-07-01 18:55:34,OUT,ESSL-AMB-1
0035,2026-07-01 18:56:01,OUT,ESSL-HO-1
0310,2026-07-01 18:56:03,OUT,ESSL-DKB-2
0139,2026-07-01 18:56:22,OUT,ESSL-AMB-1
0133,2026-07-01 18:56:24,OUT,ESSL-AMB-1
0158,2026-07-01 18:56:25,OUT,ESSL-AMB-1
0344,2026-07-01 18:56:26,OUT,ESSL-DSE-2
0394,2026-07-01 18:56:27,OUT,ESSL-DSE-1
0012,2026-07-01 18:56:48,OUT,ESSL-HO-1
0045,2026-07-01 18:56:48,OUT,ESSL-CHD-1
0284,2026-07-01 18:56:56,OUT,ESSL-DKB-1
0006,2026-07-01 18:57:08,OUT,ESSL-HO-1
0213,2026-07-01 18:57:18,OUT,ESSL-NOI-1
0124,2026-07-01 18:57:22,OUT,ESSL-AMB-1
0274,2026-07-01 18:57:28,OUT,ESSL-DKB-2
0280,2026-07-01 18:57:43,OUT,ESSL-DKB-1
0090,2026-07-01 18:57:49,OUT,ESSL-CHD-1
0331,2026-07-01 18:58:00,OUT,ESSL-DSE-2
0375,2026-07-01 18:58:05,OUT,ESSL-DSE-2
0181,2026-07-01 18:58:07,OUT,ESSL-AMB-1
0178,2026-07-01 18:58:10,OUT,ESSL-AMB-2
0174,2026-07-01 18:58:17,OUT,ESSL-AMB-1
0148,2026-07-01 18:59:05,OUT,ESSL-AMB-2
0118,2026-07-01 18:59:11,OUT,ESSL-AMB-2
0049,2026-07-01 18:59:15,OUT,ESSL-CHD-1
0393,2026-07-01 18:59:18,OUT,ESSL-DSE-2
0011,2026-07-01 18:59:42,OUT,ESSL-HO-1
0075,2026-07-01 18:59:42,OUT,ESSL-CHD-1
0050,2026-07-01 18:59:57,OUT,ESSL-CHD-1
0360,2026-07-01 18:59:58,OUT,ESSL-DSE-2
0105,2026-07-01 19:00:05,OUT,ESSL-CHD-2
0370,2026-07-01 19:00:27,OUT,ESSL-DSE-1
0144,2026-07-01 19:00:37,OUT,ESSL-AMB-2
0093,2026-07-01 19:00:44,OUT,ESSL-CHD-2
0028,2026-07-01 19:00:54,OUT,ESSL-HO-1
0215,2026-07-01 19:00:59,OUT,ESSL-NOI-1
0296,2026-07-01 19:01:05,OUT,ESSL-DKB-1
0039,2026-07-01 19:01:16,OUT,ESSL-HO-1
0198,2026-07-01 19:01:26,OUT,ESSL-NOI-2
0355,2026-07-01 19:01:29,OUT,ESSL-DSE-2
0046,2026-07-01 19:01:35,OUT,ESSL-CHD-1
0150,2026-07-01 19:01:47,OUT,ESSL-AMB-1
0068,2026-07-01 19:01:50,OUT,ESSL-CHD-1
0316,2026-07-01 19:02:11,OUT,ESSL-DKB-2
0256,2026-07-01 19:02:32,OUT,ESSL-NOI-2
0188,2026-07-01 19:02:33,OUT,ESSL-NOI-1
0070,2026-07-01 19:02:40,OUT,ESSL-CHD-1
0223,2026-07-01 19:02:58,OUT,ESSL-NOI-1
0013,2026-07-01 19:03:03,OUT,ESSL-HO-1
0314,2026-07-01 19:03:33,OUT,ESSL-DKB-1
0289,2026-07-01 19:03:39,OUT,ESSL-DKB-2
0246,2026-07-01 19:03:42,OUT,ESSL-NOI-2
0156,2026-07-01 19:03:43,OUT,ESSL-AMB-2
0308,2026-07-01 19:03:50,OUT,ESSL-DKB-2
0295,2026-07-01 19:04:07,OUT,ESSL-DKB-2
0170,2026-07-01 19:04:14,OUT,ESSL-AMB-2
0334,2026-07-01 19:04:29,OUT,ESSL-DSE-2
0244,2026-07-01 19:04:33,OUT,ESSL-NOI-1
0155,2026-07-01 19:04:40,OUT,ESSL-AMB-1
0026,2026-07-01 19:05:01,OUT,ESSL-HO-1
0270,2026-07-01 19:05:27,OUT,ESSL-DKB-2
0080,2026-07-01 19:05:32,OUT,ESSL-CHD-2
0326,2026-07-01 19:05:47,OUT,ESSL-DKB-1
0103,2026-07-01 19:05:53,OUT,ESSL-CHD-1
0053,2026-07-01 19:05:57,OUT,ESSL-CHD-1
0259,2026-07-01 19:06:02,OUT,ESSL-DKB-1
0199,2026-07-01 19:06:04,OUT,ESSL-NOI-2
0205,2026-07-01 19:06:16,OUT,ESSL-NOI-1
0278,2026-07-01 19:06:22,OUT,ESSL-DKB-2
0288,2026-07-01 19:06:30,OUT,ESSL-DKB-1
0315,2026-07-01 19:06:50,OUT,ESSL-DKB-2
0193,2026-07-01 19:07:03,OUT,ESSL-NOI-1
0369,2026-07-01 19:07:16,OUT,ESSL-DSE-2
0138,2026-07-01 19:07:41,OUT,ESSL-AMB-1
0121,2026-07-01 19:07:55,OUT,ESSL-AMB-2
0089,2026-07-01 19:07:58,OUT,ESSL-CHD-1
0241,2026-07-01 19:08:12,OUT,ESSL-NOI-2
0249,2026-07-01 19:08:16,OUT,ESSL-NOI-1
0100,2026-07-01 19:08:23,OUT,ESSL-CHD-1
0196,2026-07-01 19:08:45,OUT,ESSL-NOI-1
0206,2026-07-01 19:08:47,OUT,ESSL-NOI-1
0024,2026-07-01 19:08:50,OUT,ESSL-HO-1
0098,2026-07-01 19:08:50,OUT,ESSL-CHD-1
0036,2026-07-01 19:09:04,OUT,ESSL-HO-1
0255,2026-07-01 19:09:16,OUT,ESSL-NOI-1
0016,2026-07-01 19:09:26,OUT,ESSL-HO-1
0263,2026-07-01 19:09:30,OUT,ESSL-DKB-2
0321,2026-07-01 19:09:38,OUT,ESSL-DKB-2
0185,2026-07-01 19:09:53,OUT,ESSL-NOI-2
0063,2026-07-01 19:09:58,OUT,ESSL-CHD-2
0141,2026-07-01 19:10:03,OUT,ESSL-AMB-1
0363,2026-07-01 19:10:13,OUT,ESSL-DSE-2
0184,2026-07-01 19:10:31,OUT,ESSL-AMB-2
0294,2026-07-01 19:10:47,OUT,ESSL-DKB-2
0054,2026-07-01 19:10:59,OUT,ESSL-CHD-2
0032,2026-07-01 19:11:03,OUT,ESSL-HO-1
0396,2026-07-01 19:11:07,OUT,ESSL-DSE-2
0320,2026-07-01 19:11:09,OUT,ESSL-DKB-2
0239,2026-07-01 19:11:16,OUT,ESSL-NOI-2
0134,2026-07-01 19:11:19,OUT,ESSL-AMB-2
0140,2026-07-01 19:11:19,OUT,ESSL-AMB-2
0283,2026-07-01 19:11:24,OUT,ESSL-DKB-2
0356,2026-07-01 19:12:29,OUT,ESSL-DSE-2
0208,2026-07-01 19:12:33,OUT,ESSL-NOI-1
0029,2026-07-01 19:13:14,OUT,ESSL-HO-1
0189,2026-07-01 19:13:20,OUT,ESSL-NOI-2
0233,2026-07-01 19:13:21,OUT,ESSL-NOI-2
0218,2026-07-01 19:13:24,OUT,ESSL-NOI-1
0195,2026-07-01 19:13:41,OUT,ESSL-NOI-2
0336,2026-07-01 19:13:43,OUT,ESSL-DSE-2
0130,2026-07-01 19:13:52,OUT,ESSL-AMB-2
0186,2026-07-01 19:14:23,OUT,ESSL-NOI-2
0146,2026-07-01 19:14:41,OUT,ESSL-AMB-2
0033,2026-07-01 19:14:57,OUT,ESSL-HO-1
0005,2026-07-01 19:15:00,OUT,ESSL-HO-1
0338,2026-07-01 19:15:15,OUT,ESSL-DSE-1
0376,2026-07-01 19:15:16,OUT,ESSL-DSE-1
0221,2026-07-01 19:15:34,OUT,ESSL-NOI-1
0371,2026-07-01 19:15:37,OUT,ESSL-DSE-1
0120,2026-07-01 19:15:39,OUT,ESSL-AMB-1
0303,2026-07-01 19:15:57,OUT,ESSL-DKB-1
0022,2026-07-01 19:16:14,OUT,ESSL-HO-1
0245,2026-07-01 19:16:14,OUT,ESSL-NOI-1
0201,2026-07-01 19:16:17,OUT,ESSL-NOI-1
0264,2026-07-01 19:16:18,OUT,ESSL-DKB-1
0154,2026-07-01 19:16:32,OUT,ESSL-AMB-2
0116,2026-07-01 19:16:34,OUT,ESSL-AMB-1
0085,2026-07-01 19:16:41,OUT,ESSL-CHD-1
0171,2026-07-01 19:16:44,OUT,ESSL-AMB-1
0009,2026-07-01 19:16:46,OUT,ESSL-HO-1
0003,2026-07-01 19:17:02,OUT,ESSL-HO-1
0379,2026-07-01 19:17:11,OUT,ESSL-DSE-1
0238,2026-07-01 19:17:15,OUT,ESSL-NOI-1
0001,2026-07-01 19:17:30,OUT,ESSL-HO-1
0051,2026-07-01 19:18:11,OUT,ESSL-CHD-2
0224,2026-07-01 19:18:20,OUT,ESSL-NOI-2
0021,2026-07-01 19:18:22,OUT,ESSL-HO-1
0306,2026-07-01 19:18:29,OUT,ESSL-DKB-2
0354,2026-07-01 19:18:39,OUT,ESSL-DSE-2
0385,2026-07-01 19:18:39,OUT,ESSL-DSE-1
0333,2026-07-01 19:18:41,OUT,ESSL-DSE-1
0041,2026-07-01 19:18:43,OUT,ESSL-CHD-1
0179,2026-07-01 19:18:45,OUT,ESSL-AMB-1
0180,2026-07-01 19:18:57,OUT,ESSL-AMB-1
0166,2026-07-01 19:19:02,OUT,ESSL-AMB-2
0165,2026-07-01 19:19:04,OUT,ESSL-AMB-2
0318,2026-07-01 19:19:10,OUT,ESSL-DKB-1
0374,2026-07-01 19:19:13,OUT,ESSL-DSE-1
0251,2026-07-01 19:19:16,OUT,ESSL-NOI-2
0091,2026-07-01 19:19:17,OUT,ESSL-CHD-1
0018,2026-07-01 19:19:32,OUT,ESSL-HO-1
0014,2026-07-01 19:19:42,OUT,ESSL-HO-1
0399,2026-07-01 19:19:47,OUT,ESSL-DSE-2
0151,2026-07-01 19:19:54,OUT,ESSL-AMB-1
0055,2026-07-01 19:20:03,OUT,ESSL-CHD-1
0183,2026-07-01 19:20:16,OUT,ESSL-AMB-2
0017,2026-07-01 19:20:23,OUT,ESSL-HO-1
0084,2026-07-01 19:20:46,OUT,ESSL-CHD-1
0390,2026-07-01 19:20:50,OUT,ESSL-DSE-2
0276,2026-07-01 19:20:53,OUT,ESSL-DKB-1
0001,2026-07-02 09:05:08,IN,ESSL-HO-1
0332,2026-07-02 09:05:15,IN,ESSL-DSE-2
0387,2026-07-02 09:05:35,IN,ESSL-DSE-2
0237,2026-07-02 09:05:52,IN,ESSL-NOI-2
0110,2026-07-02 09:06:19,IN,ESSL-CHD-1
0042,2026-07-02 09:06:22,IN,ESSL-CHD-1
0127,2026-07-02 09:06:23,IN,ESSL-AMB-1
0156,2026-07-02 09:06:24,IN,ESSL-AMB-2
0177,2026-07-02 09:06:28,IN,ESSL-AMB-1
0135,2026-07-02 09:06:32,IN,ESSL-AMB-2
0141,2026-07-02 09:06:39,IN,ESSL-AMB-1
0132,2026-07-02 09:06:49,IN,ESSL-AMB-1
0021,2026-07-02 09:07:09,IN,ESSL-HO-1
0112,2026-07-02 09:07:27,IN,ESSL-CHD-1
0054,2026-07-02 09:07:28,IN,ESSL-CHD-2
0085,2026-07-02 09:07:34,IN,ESSL-CHD-1
0264,2026-07-02 09:07:36,IN,ESSL-DKB-2
0145,2026-07-02 09:07:39,IN,ESSL-AMB-1
0023,2026-07-02 09:07:43,IN,ESSL-HO-1
0285,2026-07-02 09:07:47,IN,ESSL-DKB-2
0186,2026-07-02 09:07:50,IN,ESSL-NOI-1
0389,2026-07-02 09:07:54,IN,ESSL-DSE-2
0147,2026-07-02 09:07:58,IN,ESSL-AMB-2
0095,2026-07-02 09:08:01,IN,ESSL-CHD-2
0329,2026-07-02 09:08:11,IN,ESSL-DSE-1
0106,2026-07-02 09:08:14,IN,ESSL-CHD-1
0214,2026-07-02 09:08:16,IN,ESSL-NOI-1
0336,2026-07-02 09:08:16,IN,ESSL-DSE-1
0033,2026-07-02 09:08:42,IN,ESSL-HO-1
0342,2026-07-02 09:09:08,IN,ESSL-DSE-2
0371,2026-07-02 09:09:19,IN,ESSL-DSE-2
0277,2026-07-02 09:09:31,IN,ESSL-DKB-1
0012,2026-07-02 09:09:51,IN,ESSL-HO-1
0070,2026-07-02 09:10:05,IN,ESSL-CHD-1
0231,2026-07-02 09:10:08,IN,ESSL-NOI-1
0034,2026-07-02 09:10:09,IN,ESSL-HO-1
0200,2026-07-02 09:10:16,IN,ESSL-NOI-1
0359,2026-07-02 09:10:44,IN,ESSL-DSE-1
0030,2026-07-02 09:10:50,IN,ESSL-HO-1
0166,2026-07-02 09:11:03,IN,ESSL-AMB-2
0101,2026-07-02 09:11:07,IN,ESSL-CHD-1
0081,2026-07-02 09:11:14,IN,ESSL-CHD-2
0084,2026-07-02 09:11:18,IN,ESSL-CHD-2
0397,2026-07-02 09:11:18,IN,ESSL-DSE-1
0149,2026-07-02 09:11:32,IN,ESSL-AMB-2
0075,2026-07-02 09:11:35,IN,ESSL-CHD-2
0374,2026-07-02 09:11:55,IN,ESSL-DSE-1
0013,2026-07-02 09:12:11,IN,ESSL-HO-1
0189,2026-07-02 09:12:23,IN,ESSL-NOI-1
0124,2026-07-02 09:12:37,IN,ESSL-AMB-2
0372,2026-07-02 09:12:37,IN,ESSL-DSE-1
0082,2026-07-02 09:12:38,IN,ESSL-CHD-2
0079,2026-07-02 09:12:40,IN,ESSL-CHD-2
0111,2026-07-02 09:12:44,IN,ESSL-CHD-1
0320,2026-07-02 09:12:45,IN,ESSL-DKB-2
0249,2026-07-02 09:12:48,IN,ESSL-NOI-2
0295,2026-07-02 09:12:54,IN,ESSL-DKB-1
0167,2026-07-02 09:12:56,IN,ESSL-AMB-1
0379,2026-07-02 09:12:56,IN,ESSL-DSE-1
0031,2026-07-02 09:13:01,IN,ESSL-HO-1
0195,2026-07-02 09:13:07,IN,ESSL-NOI-1
0202,2026-07-02 09:13:07,IN,ESSL-NOI-2
0006,2026-07-02 09:13:12,IN,ESSL-HO-1
0266,2026-07-02 09:13:19,IN,ESSL-DKB-1
0080,2026-07-02 09:13:22,IN,ESSL-CHD-1
0146,2026-07-02 09:13:24,IN,ESSL-AMB-1
0067,2026-07-02 09:13:32,IN,ESSL-CHD-1
0007,2026-07-02 09:13:35,IN,ESSL-HO-1
0144,2026-07-02 09:13:39,IN,ESSL-AMB-2
0204,2026-07-02 09:13:44,IN,ESSL-NOI-2
0174,2026-07-02 09:13:45,IN,ESSL-AMB-2
0004,2026-07-02 09:13:54,IN,ESSL-HO-1
0290,2026-07-02 09:13:59,IN,ESSL-DKB-1
0340,2026-07-02 09:14:00,IN,ESSL-DSE-2
0032,2026-07-02 09:14:14,IN,ESSL-HO-1
0209,2026-07-02 09:14:14,IN,ESSL-NOI-1
0096,2026-07-02 09:14:26,IN,ESSL-CHD-1
0041,2026-07-02 09:14:29,IN,ESSL-CHD-2
0270,2026-07-02 09:14:33,IN,ESSL-DKB-2
0069,2026-07-02 09:14:46,IN,ESSL-CHD-2
0282,2026-07-02 09:14:47,IN,ESSL-DKB-2
0296,2026-07-02 09:14:49,IN,ESSL-DKB-2
0009,2026-07-02 09:14:51,IN,ESSL-HO-1
0234,2026-07-02 09:15:00,IN,ESSL-NOI-1
0159,2026-07-02 09:15:15,IN,ESSL-AMB-1
0061,2026-07-02 09:15:16,IN,ESSL-CHD-1
0175,2026-07-02 09:15:27,IN,ESSL-AMB-2
0272,2026-07-02 09:15:28,IN,ESSL-DKB-2
0304,2026-07-02 09:15:44,IN,ESSL-DKB-1
0065,2026-07-02 09:15:45,IN,ESSL-CHD-2
0245,2026-07-02 09:15:53,IN,ESSL-NOI-1
0051,2026-07-02 09:16:07,IN,ESSL-CHD-2
0192,2026-07-02 09:16:08,IN,ESSL-NOI-2
0092,2026-07-02 09:16:09,IN,ESSL-CHD-2
0115,2026-07-02 09:16:14,IN,ESSL-AMB-1
0362,2026-07-02 09:16:17,IN,ESSL-DSE-1
0129,2026-07-02 09:16:19,IN,ESSL-AMB-2
0169,2026-07-02 09:16:26,IN,ESSL-AMB-2
0327,2026-07-02 09:16:38,IN,ESSL-DKB-2
0191,2026-07-02 09:16:48,IN,ESSL-NOI-1
0076,2026-07-02 09:16:53,IN,ESSL-CHD-1
0376,2026-07-02 09:16:57,IN,ESSL-DSE-1
0097,2026-07-02 09:16:58,IN,ESSL-CHD-2
0279,2026-07-02 09:17:01,IN,ESSL-DKB-1
0227,2026-07-02 09:17:02,IN,ESSL-NOI-1
0074,2026-07-02 09:17:03,IN,ESSL-CHD-2
0339,2026-07-02 09:17:10,IN,ESSL-DSE-1
0094,2026-07-02 09:17:11,IN,ESSL-CHD-2
0187,2026-07-02 09:17:21,IN,ESSL-NOI-1
0044,2026-07-02 09:17:31,IN,ESSL-CHD-2
0059,2026-07-02 09:17:35,IN,ESSL-CHD-2
0224,2026-07-02 09:17:43,IN,ESSL-NOI-2
0008,2026-07-02 09:17:45,IN,ESSL-HO-1
0005,2026-07-02 09:17:46,IN,ESSL-HO-1
0206,2026-07-02 09:17:46,IN,ESSL-NOI-1
0331,2026-07-02 09:17:50,IN,ESSL-DSE-1
0002,2026-07-02 09:17:51,IN,ESSL-HO-1
0165,2026-07-02 09:18:04,IN,ESSL-AMB-1
0309,2026-07-02 09:18:33,IN,ESSL-DKB-2
0028,2026-07-02 09:18:41,IN,ESSL-HO-1
0294,2026-07-02 09:18:41,IN,ESSL-DKB-2
0190,2026-07-02 09:18:53,IN,ESSL-NOI-2
0039,2026-07-02 09:18:59,IN,ESSL-HO-1
0229,2026-07-02 09:19:04,IN,ESSL-NOI-1
0262,2026-07-02 09:19:05,IN,ESSL-DKB-2
0052,2026-07-02 09:19:06,IN,ESSL-CHD-2
0029,2026-07-02 09:19:26,IN,ESSL-HO-1
0384,2026-07-02 09:19:40,IN,ESSL-DSE-2
0382,2026-07-02 09:19:45,IN,ESSL-DSE-1
0386,2026-07-02 09:19:46,IN,ESSL-DSE-1
0316,2026-07-02 09:19:52,IN,ESSL-DKB-1
0391,2026-07-02 09:19:54,IN,ESSL-DSE-2
0274,2026-07-02 09:19:57,IN,ESSL-DKB-2
0400,2026-07-02 09:20:07,IN,ESSL-DSE-1
0104,2026-07-02 09:20:09,IN,ESSL-CHD-2
0357,2026-07-02 09:20:19,IN,ESSL-DSE-2
0330,2026-07-02 09:20:31,IN,ESSL-DSE-1
0396,2026-07-02 09:20:34,IN,ESSL-DSE-1
0326,2026-07-02 09:20:40,IN,ESSL-DKB-2
0062,2026-07-02 09:20:41,IN,ESSL-CHD-1
0302,2026-07-02 09:20:43,IN,ESSL-DKB-2
0176,2026-07-02 09:20:48,IN,ESSL-AMB-1
0022,2026-07-02 09:20:50,IN,ESSL-HO-1
0341,2026-07-02 09:21:05,IN,ESSL-DSE-1
0139,2026-07-02 09:21:44,IN,ESSL-AMB-1
0120,2026-07-02 09:21:49,IN,ESSL-AMB-2
0050,2026-07-02 09:22:22,IN,ESSL-CHD-2
0180,2026-07-02 09:22:24,IN,ESSL-AMB-1
0003,2026-07-02 09:22:38,IN,ESSL-HO-1
0196,2026-07-02 09:22:42,IN,ESSL-NOI-1
0259,2026-07-02 09:22:53,IN,ESSL-DKB-2
0077,2026-07-02 09:23:08,IN,ESSL-CHD-2
0184,2026-07-02 09:23:09,IN,ESSL-AMB-1
0057,2026-07-02 09:23:36,IN,ESSL-CHD-1
0310,2026-07-02 09:23:41,IN,ESSL-DKB-2
0311,2026-07-02 09:23:45,IN,ESSL-DKB-2
0240,2026-07-02 09:23:53,IN,ESSL-NOI-1
0072,2026-07-02 09:24:20,IN,ESSL-CHD-2
0291,2026-07-02 09:24:22,IN,ESSL-DKB-1
0345,2026-07-02 09:24:28,IN,ESSL-DSE-1
0251,2026-07-02 09:24:30,IN,ESSL-NOI-2
0241,2026-07-02 09:24:47,IN,ESSL-NOI-1
0347,2026-07-02 09:24:47,IN,ESSL-DSE-1
0226,2026-07-02 09:25:03,IN,ESSL-NOI-1
0399,2026-07-02 09:25:13,IN,ESSL-DSE-1
0117,2026-07-02 09:25:17,IN,ESSL-AMB-2
0205,2026-07-02 09:25:19,IN,ESSL-NOI-2
0267,2026-07-02 09:25:25,IN,ESSL-DKB-1
0334,2026-07-02 09:25:25,IN,ESSL-DSE-2
0055,2026-07-02 09:25:26,IN,ESSL-CHD-1
0131,2026-07-02 09:25:27,IN,ESSL-AMB-2
0056,2026-07-02 09:25:29,IN,ESSL-CHD-2
0225,2026-07-02 09:25:29,IN,ESSL-NOI-1
0164,2026-07-02 09:25:32,IN,ESSL-AMB-1
0142,2026-07-02 09:25:39,IN,ESSL-AMB-1
0360,2026-07-02 09:25:41,IN,ESSL-DSE-2
0160,2026-07-02 09:25:42,IN,ESSL-AMB-2
0375,2026-07-02 09:25:47,IN,ESSL-DSE-2
0020,2026-07-02 09:26:00,IN,ESSL-HO-1
0119,2026-07-02 09:26:07,IN,ESSL-AMB-2
0172,2026-07-02 09:26:30,IN,ESSL-AMB-1
0269,2026-07-02 09:26:35,IN,ESSL-DKB-1
0090,2026-07-02 09:26:43,IN,ESSL-CHD-1
0121,2026-07-02 09:26:56,IN,ESSL-AMB-2
0230,2026-07-02 09:27:10,IN,ESSL-NOI-1
0194,2026-07-02 09:27:15,IN,ESSL-NOI-2
0170,2026-07-02 09:27:22,IN,ESSL-AMB-2
0046,2026-07-02 09:27:34,IN,ESSL-CHD-2
0292,2026-07-02 09:27:40,IN,ESSL-DKB-1
0137,2026-07-02 09:27:43,IN,ESSL-AMB-2
0300,2026-07-02 09:27:58,IN,ESSL-DKB-1
0086,2026-07-02 09:28:06,IN,ESSL-CHD-1
0252,2026-07-02 09:28:14,IN,ESSL-NOI-2
0280,2026-07-02 09:28:15,IN,ESSL-DKB-1
0321,2026-07-02 09:28:30,IN,ESSL-DKB-1
0287,2026-07-02 09:28:36,IN,ESSL-DKB-1
0038,2026-07-02 09:28:41,IN,ESSL-HO-1
0100,2026-07-02 09:28:59,IN,ESSL-CHD-2
0364,2026-07-02 09:29:04,IN,ESSL-DSE-2
0019,2026-07-02 09:29:06,IN,ESSL-HO-1
0299,2026-07-02 09:29:22,IN,ESSL-DKB-2
0221,2026-07-02 09:29:41,IN,ESSL-NOI-1
0385,2026-07-02 09:29:41,IN,ESSL-DSE-1
0390,2026-07-02 09:29:48,IN,ESSL-DSE-2
0087,2026-07-02 09:30:06,IN,ESSL-CHD-1
0027,2026-07-02 09:30:11,IN,ESSL-HO-1
0014,2026-07-02 09:30:37,IN,ESSL-HO-1
0215,2026-07-02 09:30:39,IN,ESSL-NOI-2
0016,2026-07-02 09:30:57,IN,ESSL-HO-1
0010,2026-07-02 09:31:00,IN,ESSL-HO-1
0367,2026-07-02 09:31:04,IN,ESSL-DSE-1
0152,2026-07-02 09:31:12,IN,ESSL-AMB-1
0392,2026-07-02 09:31:24,IN,ESSL-DSE-2
0275,2026-07-02 09:31:26,IN,ESSL-DKB-2
0185,2026-07-02 09:31:34,IN,ESSL-NOI-1
0284,2026-07-02 09:31:37,IN,ESSL-DKB-2
0035,2026-07-02 09:31:38,IN,ESSL-HO-1
0114,2026-07-02 09:31:39,IN,ESSL-AMB-2
0134,2026-07-02 09:31:43,IN,ESSL-AMB-1
0091,2026-07-02 09:31:52,IN,ESSL-CHD-2
0255,2026-07-02 09:31:58,IN,ESSL-NOI-1
0102,2026-07-02 09:32:04,IN,ESSL-CHD-2
0289,2026-07-02 09:32:09,IN,ESSL-DKB-1
0026,2026-07-02 09:32:10,IN,ESSL-HO-1
0314,2026-07-02 09:32:26,IN,ESSL-DKB-1
0247,2026-07-02 09:32:55,IN,ESSL-NOI-2
0335,2026-07-02 09:32:55,IN,ESSL-DSE-2
0361,2026-07-02 09:33:33,IN,ESSL-DSE-1
0232,2026-07-02 09:33:47,IN,ESSL-NOI-1
0351,2026-07-02 09:33:52,IN,ESSL-DSE-2
0350,2026-07-02 09:33:56,IN,ESSL-DSE-1
0276,2026-07-02 09:33:59,IN,ESSL-DKB-2
0305,2026-07-02 09:34:01,IN,ESSL-DKB-1
0105,2026-07-02 09:34:02,IN,ESSL-CHD-1
0354,2026-07-02 09:34:03,IN,ESSL-DSE-2
0045,2026-07-02 09:34:10,IN,ESSL-CHD-2
0222,2026-07-02 09:34:19,IN,ESSL-NOI-2
0307,2026-07-02 09:34:21,IN,ESSL-DKB-2
0060,2026-07-02 09:34:22,IN,ESSL-CHD-1
0366,2026-07-02 09:34:28,IN,ESSL-DSE-1
0254,2026-07-02 09:34:31,IN,ESSL-NOI-2
0116,2026-07-02 09:34:34,IN,ESSL-AMB-1
0319,2026-07-02 09:34:37,IN,ESSL-DKB-1
0217,2026-07-02 09:34:41,IN,ESSL-NOI-1
0265,2026-07-02 09:34:41,IN,ESSL-DKB-1
0150,2026-07-02 09:34:47,IN,ESSL-AMB-1
0066,2026-07-02 09:35:00,IN,ESSL-CHD-1
0286,2026-07-02 09:35:00,IN,ESSL-DKB-2
0122,2026-07-02 09:35:20,IN,ESSL-AMB-1
0344,2026-07-02 09:35:28,IN,ESSL-DSE-2
0157,2026-07-02 09:35:31,IN,ESSL-AMB-1
0162,2026-07-02 09:35:35,IN,ESSL-AMB-1
0250,2026-07-02 09:35:39,IN,ESSL-NOI-1
0324,2026-07-02 09:35:42,IN,ESSL-DKB-1
0246,2026-07-02 09:35:55,IN,ESSL-NOI-2
0181,2026-07-02 09:36:05,IN,ESSL-AMB-1
0395,2026-07-02 09:36:06,IN,ESSL-DSE-1
0212,2026-07-02 09:36:08,IN,ESSL-NOI-2
0199,2026-07-02 09:36:16,IN,ESSL-NOI-2
0011,2026-07-02 09:36:18,IN,ESSL-HO-1
0301,2026-07-02 09:36:23,IN,ESSL-DKB-2
0315,2026-07-02 09:36:54,IN,ESSL-DKB-2
0015,2026-07-02 09:37:01,IN,ESSL-HO-1
0025,2026-07-02 09:37:31,IN,ESSL-HO-1
0071,2026-07-02 09:37:35,IN,ESSL-CHD-1
0171,2026-07-02 09:37:38,IN,ESSL-AMB-1
0271,2026-07-02 09:37:57,IN,ESSL-DKB-2
0211,2026-07-02 09:38:22,IN,ESSL-NOI-2
0306,2026-07-02 09:38:34,IN,ESSL-DKB-2
0317,2026-07-02 09:38:36,IN,ESSL-DKB-2
0369,2026-07-02 09:38:38,IN,ESSL-DSE-2
0207,2026-07-02 09:38:42,IN,ESSL-NOI-2
0018,2026-07-02 09:38:47,IN,ESSL-HO-1
0242,2026-07-02 09:38:59,IN,ESSL-NOI-1
0155,2026-07-02 09:39:10,IN,ESSL-AMB-1
0325,2026-07-02 09:39:12,IN,ESSL-DKB-1
0154,2026-07-02 09:39:22,IN,ESSL-AMB-1
0099,2026-07-02 09:39:28,IN,ESSL-CHD-2
0197,2026-07-02 09:39:32,IN,ESSL-NOI-2
0261,2026-07-02 09:39:37,IN,ESSL-DKB-1
0047,2026-07-02 09:39:42,IN,ESSL-CHD-1
0182,2026-07-02 09:39:46,IN,ESSL-AMB-1
0346,2026-07-02 09:39:50,IN,ESSL-DSE-1
0024,2026-07-02 09:39:56,IN,ESSL-HO-1
0394,2026-07-02 09:40:04,IN,ESSL-DSE-2
0352,2026-07-02 09:40:05,IN,ESSL-DSE-1
